MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
548928000,2023-01-19T00:00:06,38.80489,-74.61847,9.1,265.3,267,WESTERN PARIS,IMO9703423,DUHR,70,Under way using its engine,179,,,70,A
367191630,2023-01-19T00:00:08,44.28061,-68.94297,0,221.2,511,MARGARET CHASE SMITH,,WTM3462,60,Undefined,46,12,,60,A
367396520,2023-01-19T00:00:09,32.83629,-79.93253,0,342.6,511,CROSBY RAM,IMO9558115,WDH3316,31,Under way using its engine,28,9,3.6,0,A
368926297,2023-01-19T00:00:00,30.39139,-81.41131,0,339.3,154,US GOVT VESSEL 19,,LCS 19,35,Moored (tied to another object to limit free movement),0,0,0,35,A
366825190,2023-01-19T00:00:00,48.14067,-123.42549,0,152,293,PUGET SOUND,,WCZ5670,50,Number reserved for modifying reported status of ships carrying dangerous goods/harmful substances/marine pollutants,22,6,,50,A
366998820,2023-01-19T00:00:01,42.72177,-73.69816,0,270.6,12,ST ANDREWS,,WDC2864,31,Under way using its engine,22,7,,52,A
368098160,2023-01-19T00:00:00,31.66784,-81.1715,0.1,234.1,511,DO WHILE,IMO0000000,WDN3528,37,,12,4,,,B
368138150,2023-01-19T00:00:02,30.07512,-94.06075,0.1,220.3,123,CAPT KEITH LOFTON,,WDL5126,31,Power-driven vessel pushing ahead/towing alongside,27,11,3.1,31,A
366988930,2023-01-19T00:00:01,47.17892,-122.61062,8.9,122.7,131,MCNEIL,,WDC2168,60,Under way using its engine,17,7,,0,A
374614000,2023-01-19T00:00:03,19.62403,-65.94516,13.9,92.5,91,ASTOMOS VENUS,IMO9738545,3ETM,80,Under way using its engine,230,,,80,A
367647270,2023-01-19T00:00:00,33.73507,-118.27063,0.1,216.2,511,JOHN HENRY,IMO8978174,WDH7347,60,Under way using its engine,29,7,,39,A
636017832,2023-01-19T00:00:01,29.90956,-90.1182,8.1,270.9,276,STOLT ILEX,IMO9505936,D5MX4,80,Under way using its engine,144,24,9.6,82,A
642122013,2023-01-19T00:00:02,40.58888,-74.20808,0,320.3,195,MAETIGA,IMO9386861,5AWX,80,Under way using its engine,183,32,12.2,80,A
366988340,2023-01-19T00:00:02,31.00578,-91.71762,0,97.8,511,GLENNA M,,WBC2215,31,Undefined,17,6,,31,A
338225922,2023-01-19T00:00:02,33.71504,-118.06368,0.1,249.3,511,REEL HARD,,,60,,,,,,B
367522210,2023-01-19T00:00:06,38.46449,-82.60626,0,0,157,LARRY DRUMMOND,,WDG3073,31,Power-driven vessel pushing ahead/towing alongside,48,12,,57,A
367564950,2023-01-19T00:00:04,38.7014,-90.18247,0.4,206.6,511,SIR RANDY J,,WDG7206,31,Under way using its engine,19,,,31,A
367430850,2023-01-19T00:00:01,29.48643,-94.86371,0,360,511,MISS NIZ,IMO8987539,WDF2697,31,Power-driven vessel pushing ahead/towing alongside,22,8,2.4,31,A
241123000,2023-01-19T00:00:04,24.27922,-81.48227,10,259,258,ANANGEL OCEAN,IMO9455569,SVBI2,70,Under way using its engine,249,43,15,70,A
367525740,2023-01-19T00:00:04,30.43022,-91.20701,0,360,299,LAT GONSOULIN,,WDG3408,31,Under way using its engine,25,,,57,A
367343430,2023-01-19T00:00:06,29.75978,-95.1027,0.5,360,511,MICHAEL P O'NEIL,,WDE3732,31,Under way using its engine,17,6,,31,A
311001044,2023-01-19T00:00:03,19.57548,-68.89975,16.3,113.5,111,SILVER DAWN,IMO9857937,C6EZ5,60,Under way using its engine,213,30,6.7,60,A
367637760,2023-01-19T00:00:03,29.98408,-90.40512,0,213.7,328,CLARK TODD,,WDH6420,31,Power-driven vessel pushing ahead/towing alongside,24,,,57,A
366999296,2023-01-19T00:00:06,42.29869,-83.09293,0,234.3,511,DEMOLEN,,AEDN,90,Undefined,,,,90,A
316011649,2023-01-19T00:00:00,49.28844,-123.10595,8.3,217.2,220,BURRARD BEAVER,IMO7530054,CZ8236,60,Under way using its engine,34,12,2,60,A
368142010,2023-01-19T00:00:02,29.80155,-94.00404,6.1,215.6,215,JULIAN CENAC,,WDL5532,57,Power-driven vessel pushing ahead/towing alongside,90,12,3.1,57,A
367098550,2023-01-19T00:00:03,37.98262,-122.44047,0,167.2,152,HEIDI L BRUSCO,IMO8628195,WDC9175,31,Under way using its engine,35,9,3.1,52,A
366993010,2023-01-19T00:00:06,47.54936,-122.33966,8.1,343,511,WESTRAC,IMO8812849,WTH4325,31,Under way using its engine,23,8,4.3,52,A
215940000,2023-01-19T00:00:06,27.31434,-79.31562,12.3,188,186,NEPTUNE KOPER,IMO9279812,9HA5382,70,Under way using its engine,197,30,7.8,70,A
367777470,2023-01-19T00:00:04,47.66692,-122.39364,0,309.3,179,NUNANIQ,,WDJ4412,70,Under way using its engine,42,14,,99,A
366920340,2023-01-19T00:00:08,31.39055,-79.92972,11,16.9,13,LINCOLN SEA,IMO9219006,WDH2997,31,Under way using its engine,37,12,6.3,57,A
367773150,2023-01-19T00:00:01,20.79066,-156.51112,0,360,511,CALVPSO,,WDJ3970,99,Undefined,0,0,0,99,A
367633210,2023-01-19T00:00:08,29.17651,-95.0972,5.6,238.6,247,ODETTE CENAC,,WDH5960,31,Power-driven vessel pushing ahead/towing alongside,21,,,52,A
367040920,2023-01-19T00:00:08,32.08747,-81.0888,0,360,511,CLEAN SWEEP,,WCS5744,31,Under way using its engine,17,6,,57,A
367741150,2023-01-19T00:00:07,47.59016,-122.34572,0.1,281,183,CAMERON,,WDI8688,31,Under way using its engine,28,9,,32,A
367469070,2023-01-19T00:00:02,37.86827,-122.31495,0,187.1,511,SUNSET HORNBLOWER,,WDF5955,60,Under way using its engine,29,7,,6,A
367768450,2023-01-19T00:00:02,30.05167,-90.55018,0,140.1,285,SOUTH CAROLINA,,WDJ3489,31,Under way using its engine,,,,52,A
367531640,2023-01-19T00:00:01,40.62948,-74.07177,0.1,360,511,FDNY M9B,,WDG3976,51,Under way using its engine,,,,51,A
367444620,2023-01-19T00:00:02,33.90624,-118.45125,0.1,352.1,511,ELIZABETH M,,WDF3837,30,Undefined,10,4,,30,A
368063040,2023-01-19T00:00:04,27.82455,-97.43604,0,17.8,21,HASKELL,IMO101074535,WDK5244,52,Power-driven vessel pushing ahead/towing alongside,23,10,3.1,57,A
304603000,2023-01-19T00:00:05,29.22904,-94.54853,13.5,131.6,131,LAKE ONTARIO,IMO9283538,V2CE9,70,Under way using its engine,185,23,9.8,70,A
368039750,2023-01-19T00:00:01,38.58233,-90.21409,5.3,225,511,PRAIRIE HARVEST,,WDK2871,31,Power-driven vessel pushing ahead/towing alongside,22,9,2.9,31,A
367710960,2023-01-19T00:00:04,28.16509,-96.87801,5.1,231.1,231,CAPT TROY GREEN,,WDI5675,31,Under way using its engine,,,,57,A
367532910,2023-01-19T00:00:01,30.46767,-91.20113,0,112.9,170,DAVID M O'LOUGHLIN,IMO8846187,WDG4094,31,Power-driven vessel pushing ahead/towing alongside,53,13,,57,A
367745820,2023-01-19T00:00:08,32.08207,-81.06371,0,315.6,261,COOPER MORAN,IMO9812547,WDI9156,31,Under way using its engine,28,,,52,A
367091990,2023-01-19T00:00:05,36.8085,-76.28578,0,279.5,511,MERRIMAC,IMO7436727,WDC8717,31,Under way using its engine,21,7,,52,A
367681630,2023-01-19T00:00:01,45.64385,-122.72577,0,49.7,114,VICKI B,,WDI2776,31,Power-driven vessel pushing ahead/towing alongside,14,,,57,A
367388340,2023-01-19T00:00:08,27.87831,-97.28572,0.2,285.8,4,LAMAR,IMO9585065,WDE7053,31,Under way using its engine,30,12,3.7,52,A
419000348,2023-01-19T00:00:05,49.01053,-123.16784,0,112.7,108,MAHA ANOSHA,IMO9425473,AVNI,70,Moored (tied to another object to limit free movement),287,45,17.7,79,A
319011400,2023-01-19T00:00:05,32.69203,-117.23159,8,350.6,511,SEA DRAGON,,ZCYV6,37,Under way using its engine,,,,0,A
220636000,2023-01-19T00:00:06,29.75775,-93.34315,6.2,173.3,172,MAGELLAN SPIRIT,IMO9342487,OWDW2,80,Under way using its engine,286,43,12.1,80,A
367315540,2023-01-19T00:00:03,25.76445,-80.14517,0.1,274.1,511,FLAMINGO,,FLAMING,69,Under way using its engine,30,16,0,69,A
368178070,2023-01-19T00:00:07,26.77938,-80.05072,0,360,511,BUTTER AND EGGS,IMO0000000,WDL9330,37,,20,8,,,B
368072830,2023-01-19T00:00:04,30.47573,-91.19975,0,252.1,0,SYBLE FAY,,WDK6262,31,Power-driven vessel pushing ahead/towing alongside,23,10,2.4,31,A
367584510,2023-01-19T00:00:01,29.97306,-93.84745,0,249.6,324,SAVAGE DILIGENCE,,WDG9118,31,Under way using its engine,17,8,,91,A
338156031,2023-01-19T00:00:07,27.3694,-82.61756,0,258.1,511,MEANDER,,,37,,18,,,,B
367506560,2023-01-19T00:00:05,29.21817,-93.40798,9.9,276.1,274,JOSEPHINE K MILLER,IMO9568835,WDF9573,90,Under way using its engine,52,10,2.7,90,A
367433570,2023-01-19T00:00:01,39.43857,-91.03125,0,360,511,CHATTIE SUE SMITH,,WDF2924,31,Under way using its engine,14,4,,52,A
366978690,2023-01-19T00:00:00,37.79236,-122.28351,0,7,269,EAGLE,IMO8661654,WBP2187,31,Under way using its engine,29,9,,31,A
338247491,2023-01-19T00:00:00,25.90602,-80.12564,0,360,511,SANTO,IMO0000000,,37,,16,5,,,B
367589520,2023-01-19T00:00:00,27.81976,-97.47327,0,179.3,287,KARL G ANDREN,,WDG9609,31,Under way using its engine,23,,,52,A
367320740,2023-01-19T00:00:01,37.19783,-89.0426,3.9,43.7,44,TENNESSEE,IMO8836584,WDE2124,31,Under way using its engine,42,12,,52,A
338926438,2023-01-19T00:00:00,29.49205,-88.82758,12.9,274.7,267,CG HAROLD MILLER,,NHDM,55,Under way using its engine,44,8,3,55,A
367513010,2023-01-19T00:00:00,42.34588,-71.01533,4.2,92.6,251,JUSTICE,IMO9576571,WDG2184,31,Undefined,29,10,5.3,52,A
367710250,2023-01-19T00:00:04,38.82829,-90.1088,0,360,511,EAGER BEAVER,,WDI5599,31,Under way using its engine,14,5,,31,A
367637310,2023-01-19T00:00:02,29.76365,-95.07057,0.1,252.2,350,SAVAGE VOYAGER,,WDH6376,31,Power-driven vessel pushing ahead/towing alongside,25,,,57,A
232039677,2023-01-19T00:00:00,18.45931,-66.09381,0.1,360,82,CALMER WATERS,IMO0000000,MKOL5,36,,12,7,,,B
368044440,2023-01-19T00:00:05,29.75739,-95.09474,0,143.2,298,DIMMIT,,WDK3355,57,Power-driven vessel pushing ahead/towing alongside,114,18,2.6,57,A
367506240,2023-01-19T00:00:02,45.60765,-122.68397,0,265.4,121,MARINER,,WDF9543,31,Moored (tied to another object to limit free movement),20,7,,52,A
367529860,2023-01-19T00:00:07,29.61498,-94.97352,0,301.9,265,C R MCCASKILL,,WDG3808,90,Has restricted maneuverability,67,,,33,A
367568460,2023-01-19T00:00:04,41.07009,-73.16476,17.1,168.6,511,GRAND REPUBLIC,IMO8986145,WDG7555,60,Undefined,93,15,,60,A
367015490,2023-01-19T00:00:01,17.9367,-66.15595,0,360,511,PEDRITO,IMO8654405,WDC3864,31,Under way using its engine,23,10,,31,A
367583130,2023-01-19T00:00:01,29.73248,-95.20642,0,272.3,511,ROAN,IMO102000000,WDJ7728,57,Power-driven vessel pushing ahead/towing alongside,114,34,3.1,57,A
367636710,2023-01-19T00:00:00,38.8126,-76.41977,6.7,216.8,511,ERIC MCALLISTER,IMO9707493,WDH6317,31,Under way using its engine,29,10,,52,A
316039153,2023-01-19T00:00:00,49.29066,-122.97422,0,360,511,ISLAND REGENT,IMO9803091,CFA2943,52,Undefined,24,11,3.4,52,A
352001952,2023-01-19T00:00:01,48.49512,-124.66452,13.4,292.2,293,KAMUI GALAXY,IMO9942653,3E2792,80,Under way using its engine,157,28,10.5,80,A
368235760,2023-01-19T00:00:02,36.89552,-76.33577,8.7,352.3,352,JAN MORAN,IMO9612105,WDM7618,31,Moored (tied to another object to limit free movement),30,12,5.8,31,A
367544960,2023-01-19T00:00:01,40.53955,-74.25217,2.3,147.9,323,THUNDER,,WDG5276,31,Under way using its engine,22,,,52,A
368277530,2023-01-19T00:00:05,40.67712,-74.03334,6.8,238.9,241,MISS MADELINE,,WDN4052,52,Power-driven vessel pushing ahead/towing alongside,22,8,2.8,52,A
367790830,2023-01-19T00:00:03,40.6461,-74.07402,0,274.2,231,OWLS HEAD,,WDJ5742,60,Under way using its engine,,,,60,A
319206300,2023-01-19T00:00:05,26.75029,-80.05213,0,0,272,GLADIATOR,IMO1010569,ZGOF2,37,Moored (tied to another object to limit free movement),45,9,2.7,37,A
366772990,2023-01-19T00:00:05,47.60311,-122.36271,16.7,277.3,274,WSF KALEETAN,IMO8835346,WY2512,60,Under way using its engine,116,22,5.6,60,A
367189840,2023-01-19T00:00:04,33.61155,-117.90104,0,218.7,511,ESOTERIC,,WDD7687,37,Under way using its engine,23,6,,37,A
367448590,2023-01-19T00:00:02,29.78513,-95.08968,0.3,44.8,511,RHONDA E,,WDF4153,31,Moored (tied to another object to limit free movement),14,6,,57,A
366997240,2023-01-19T00:00:01,29.44293,-94.84082,8.3,159.6,159,LUKE BRYAN,IMO8991097,WDC2751,31,Moored (tied to another object to limit free movement),19,9,,57,A
366838990,2023-01-19T00:00:07,47.66573,-122.39716,1.3,110.1,511,ISLAND CHIEF,IMO7619953,WDA7043,31,Undefined,21,7,,52,A
367542320,2023-01-19T00:00:05,29.74241,-95.19833,0,210.6,73,WALTER L GIBBS,,WDG5004,31,Power-driven vessel pushing ahead/towing alongside,26,,,31,A
367706270,2023-01-19T00:00:04,36.83657,-76.24774,0,327.6,511,MS JANET,IMO8852710,WDI5213,31,Under way using its engine,28,8,3,52,A
367651810,2023-01-19T00:00:02,29.72955,-95.13744,0,203.3,298,KATE GOLDING,,WDH7802,31,Under way using its engine,22,,,52,A
367615130,2023-01-19T00:00:04,28.07513,-96.96233,6.8,218.2,217,JAMES DALE ROBIN,,WDH4192,31,Under way using its engine,26,,,31,A
368138010,2023-01-19T00:00:00,40.46494,-73.83137,0.9,92.3,26,NEW YORK,IMO9005839,WDL5112,50,Under way using its engine,58,14,5,50,A
367691280,2023-01-19T00:00:03,28.58591,-90.76848,7,222.3,214,ROBIN,IMO9732474,WDI3726,90,Under way using its engine,82,,,70,A
367777450,2023-01-19T00:00:03,29.70844,-95.00478,5.4,215.5,511,WARREN H,,WDJ4419,31,Under way using its engine,0,0,2.9,31,A
538008164,2023-01-19T00:00:03,30.06387,-90.87775,0.6,253.3,252,HAMBURG EAGLE,IMO9698587,V7A2031,70,Under way using its engine,200,32,7.5,70,A
367618310,2023-01-19T00:00:06,39.25504,-76.54904,0,143.4,130,JUSTINE MCALLISTER,IMO8107878,WDH4493,31,Power-driven vessel towing astern,33,10,4.9,52,A
636015390,2023-01-19T00:00:02,48.64499,-123.24547,14.2,171,172,CHARIKLIA JUNIOR,IMO9548201,D5AL4,70,Under way using its engine,229,38,14.9,70,A
367402210,2023-01-19T00:00:04,40.7629,-74.00227,0.1,21,511,CIRCLE LINE QUEENS,,WDE8154,60,Under way using its engine,47,10,,0,A
367638260,2023-01-19T00:00:05,38.73742,-90.15538,0,198,209,CAROLINE N,,WDH6466,31,Power-driven vessel pushing ahead/towing alongside,40,14,,57,A
225986958,2023-01-19T00:00:03,26.10278,-80.1545,0,184,511,HALLELUJAH,IMO0000000,,36,,17,5,,,B
366838630,2023-01-19T00:00:08,30.17211,-85.75299,0,124.1,55,STARFLEET PATRIOT,IMO8734657,WDA7014,60,Under way using its engine,42,8,,69,A
369093000,2023-01-19T00:00:08,29.11545,-90.20939,0,59.3,336,KOLT LEVI,IMO9207900,WDI7784,90,Under way using its engine,62,14,4.4,39,A
367567350,2023-01-19T00:00:08,35.184,-90.05806,0,291.6,353,PAULA FORTIER,,WDG7445,31,Power-driven vessel pushing ahead/towing alongside,29,,,0,A
367663560,2023-01-19T00:00:00,29.77231,-95.07851,0,28.4,262,LYNNE,,WDH8988,31,Power-driven vessel pushing ahead/towing alongside,21,,,31,A
232046024,2023-01-19T00:00:01,25.89542,-80.12806,0.5,360,258,GLADIUS,IMO0000000,MNCK2,37,,31,7,,,B
345090011,2023-01-19T00:00:00,39.26373,-74.09373,0.1,211.8,14,HOS BROWNING,IMO9587398,XCBK8,99,Has restricted maneuverability,89,18,5.4,99,A
366920310,2023-01-19T00:00:06,40.54004,-74.25288,2.5,104.5,511,LIZ VINIK,IMO5107918,WDJ7775,31,Under way using its engine,33,8,4,52,A
636021241,2023-01-19T00:00:06,29.07469,-94.18845,0.1,252.8,189,FULVIA,IMO9524669,5LCY9,70,Under way using its engine,176,29,5.9,70,A
367180790,2023-01-19T00:00:07,41.5451,-70.79052,6.3,288.4,511,THUBAN,,WCZ4986,31,Under way using its engine,16,9,,0,A
369990432,2023-01-19T00:00:01,37.78675,-122.26411,7.6,290.4,511,CG29432,,,51,Under way using its engine,8,3,1,51,A
367314420,2023-01-19T00:00:02,29.99986,-89.98728,0,225,264,HOUMA,,WDD9648,31,Power-driven vessel pushing ahead/towing alongside,23,10,,57,A
368468000,2023-01-19T00:00:01,28.95263,-88.97442,11,58.7,60,LOIS ANN L MORAN,IMO9415777,WDE9542,31,Power-driven vessel pushing ahead/towing alongside,36,10,5,57,A
367327360,2023-01-19T00:00:07,28.75288,-89.73644,9.6,302.9,312,MEDITERRANEAN,IMO9490947,WDE2612,90,Under way using its engine,50,10,3,90,A
367079510,2023-01-19T00:00:02,29.62829,-94.31609,3.8,65.3,61,JOE RAY BEAUBOUEF,,WDC7955,31,Power-driven vessel pushing ahead/towing alongside,22,9,,57,A
367705810,2023-01-19T00:00:08,25.79682,-80.24597,0,290.6,511,SARA,,WDI5167,31,Power-driven vessel pushing ahead/towing alongside,17,7,,31,A
368182060,2023-01-19T00:00:00,18.07942,-65.79674,0,326.8,33,PYSEAS,IMO0000000,WDL9765,36,,15,8,,,B
338060000,2023-01-19T00:00:05,41.03142,-70.83707,0.5,184.4,219,REGULUS,IMO9582324,WDG8927,90,Has restricted maneuverability,75,17,5.2,90,A
367725880,2023-01-19T00:00:03,36.7834,-76.30498,4.8,49.1,43,JACK HOLLAND,IMO8990952,WDI7153,31,Under way using its engine,20,7,,52,A
369493011,2023-01-19T00:00:04,35.37096,-120.85889,0,192.5,511,CG47210,,,90,Under way using its engine,14,,,51,A
338350431,2023-01-19T00:00:05,47.62821,-122.38977,0,39.8,275,TINTIN,IMO0000000,TINTIN,37,,10,3,,,B
366629680,2023-01-19T00:00:00,40.72289,-74.02351,12.6,187.6,511,GARDEN STATE,,WDH7355,60,Under way using its engine,28,7,,60,A
368155170,2023-01-19T00:00:00,30.0947,-91.31024,0,281.7,184,TRACEE LYNN,,WDL6903,57,Power-driven vessel pushing ahead/towing alongside,117,34,3.1,57,A
367511230,2023-01-19T00:00:01,39.34985,-74.41097,18.3,226.2,511,SAGINAW RIVER,,WDG2013,90,Under way using its engine,16,,,33,A
368063440,2023-01-19T00:00:01,37.84473,-122.40312,31.7,182.2,181,CARINA,,WDK5289,60,Under way using its engine,42,12,2,60,A
316021988,2023-01-19T00:00:01,49.29496,-123.13322,0,237.9,511,CONSTITUTION,,VY9477,60,Undefined,,,,60,A
366999705,2023-01-19T00:00:02,36.91295,-76.17648,0,288,198,CG POMPANO,,NVIP,90,Under way using its engine,26,5,,0,A
367656430,2023-01-19T00:00:06,29.84925,-93.97029,0,289.5,511,UNCLE GEORGE,IMO8851120,WDH8275,31,Under way using its engine,19,7,,31,A
367433650,2023-01-19T00:00:02,29.42252,-89.87272,0,179.3,511,ELIZABETH,,WDF2933,31,Undefined,12,4,,52,A
367176230,2023-01-19T00:00:07,40.02202,-75.01979,0,292.9,511,CAPTAIN JOHNNY,,WDD6683,31,Under way using its engine,18,7,,52,A
311733000,2023-01-19T00:00:03,17.87762,-64.80858,8.9,80.4,78,ENCHANTMENTOFTHESEAS,IMO9111802,C6FZ7,60,Under way using its engine,301,32,7.8,60,A
367513220,2023-01-19T00:00:00,46.08854,-122.92314,0.3,211,511,VANCOUVER,IMO9060106,WDG2203,31,Under way using its engine,22,8,3.2,52,A
367704190,2023-01-19T00:00:04,40.64064,-74.14208,0,360,511,HR PIKE,,WDI5005,31,Under way using its engine,18,7,,57,A
367399210,2023-01-19T00:00:04,35.62177,-89.88057,8.8,237.7,240,FUSA TEST,,WRD6794,57,Power-driven vessel pushing ahead/towing alongside,,,,57,A
228337900,2023-01-19T00:00:01,40.67072,-74.14088,0,16.7,28,CMA CGM DALILA,IMO9450624,FLSQ,70,Moored (tied to another object to limit free movement),334,42,15,73,A
367651670,2023-01-19T00:00:04,29.21757,-89.40667,27.8,49.7,511,BROOKE ELIZABETH,,WDH7788,60,Undefined,14,,,0,A
368112000,2023-01-19T00:00:00,29.25603,-89.3601,0,360,511,ADRI LAB,IMO8739023,WDF2836,60,Undefined,49,9,,60,A
367659090,2023-01-19T00:00:01,29.63136,-94.95638,0.1,360,511,DOUGLAS B,,WDH8545,31,Undefined,19,7,,31,A
366984990,2023-01-19T00:00:05,38.92243,-90.2893,4.4,275,273,STARFIRE,,WDB9915,31,Power-driven vessel pushing ahead/towing alongside,44,10,,57,A
367309230,2023-01-19T00:00:02,47.6658,-122.39196,0,256.7,179,EL LOBO GRANDE II,IMO7802641,WDD9269,31,Undefined,41,11,5.2,32,A
366999450,2023-01-19T00:00:02,30.40012,-88.25831,0,224.2,511,LAWSON,,AECY,31,Under way using its engine,27,11,,31,A
368133450,2023-01-19T00:00:06,33.73172,-118.19755,6.5,291.4,291,DARELL HIATT,IMO1301246,WDL4645,31,Power-driven vessel pushing ahead/towing alongside,27,10,3.3,31,A
338025000,2023-01-19T00:00:02,29.35465,-94.78731,0,52.1,317,G L 54,,WDH5375,90,Has restricted maneuverability,54,18,,33,A
366984280,2023-01-19T00:00:03,40.08058,-90.39189,2.8,32.4,7,CORAL DAWN,,WDB9873,31,Power-driven vessel pushing ahead/towing alongside,46,12,,57,A
368115890,2023-01-19T00:00:02,29.84516,-91.8801,6.4,267.8,511,SOUTHERN BELLE,,WDL2838,99,Under way using its engine,23,8,0,99,A
368095340,2023-01-19T00:00:03,29.74977,-93.89615,0,227,511,GAMBLER,,WDK8562,52,Undefined,19,8,0,52,A
366977020,2023-01-19T00:00:05,36.4494,-76.0132,0,360,511,J B HUNT JR,IMO8314160,WRC7770,60,Under way using its engine,47,12,3.5,60,A
338731000,2023-01-19T00:00:08,28.93014,-89.41252,13.1,212.1,211,DELTA MARINER,IMO9198501,WCZ7837,70,Under way using its engine,95,24,4.6,70,A
367585870,2023-01-19T00:00:05,27.29782,-90.96969,0.3,40.5,169,HOS RIVERBEND,IMO9647679,WDG9249,70,Under way using its engine,89,20,5.4,70,A
367719010,2023-01-19T00:00:07,28.41595,-80.62333,0,360,350,CHRISTINE S,,WDI6468,31,Under way using its engine,,,,52,A
367481590,2023-01-19T00:00:08,38.18712,-90.33276,0,123.3,511,ERNIE T WELLHAUSEN,,WDF7150,31,Under way using its engine,19,7,,31,A
367097050,2023-01-19T00:00:07,35.14448,-76.76555,0,252.2,511,KARAH D,IMO9242778,WDC9058,30,,25,7,,,B
368001250,2023-01-19T00:00:05,29.85599,-93.94313,0.1,173.2,214,GRAND ANN,,WDJ6890,31,Under way using its engine,17,7,,31,A
367374630,2023-01-19T00:00:07,29.62726,-90.93246,0,303.9,0,JEFF MONTGOMERY,,WDE6011,31,Power-driven vessel pushing ahead/towing alongside,23,10,,57,A
367153110,2023-01-19T00:00:06,29.87548,-90.0718,0,254.2,511,EMMA D,,WDD5060,31,Power-driven vessel pushing ahead/towing alongside,19,6,,52,A
367005470,2023-01-19T00:00:01,28.90702,-95.36536,0,360,250,CREOLE RIVERS,,WDC3300,31,Undefined,19,7,,57,A
366943970,2023-01-19T00:00:03,33.45824,-118.47372,26,224.7,511,ISLANDER EXPRESS,IMO8967876,WCJ6211,60,Under way using its engine,27,6,,40,A
367004610,2023-01-19T00:00:06,30.07267,-90.89851,0.1,288.5,511,CAPT WHITEY,,WDC3246,31,Undefined,25,9,,0,A
368055000,2023-01-19T00:00:03,27.33743,-82.9083,6.8,206.8,511,EAGLE EYE,,WST3794,30,,18,6,,,B
367370160,2023-01-19T00:00:07,29.7742,-84.7185,0,9.5,511,LADY LOREN,IMO9558062,WDE5677,31,Under way using its engine,23,8,2.4,31,A
368045410,2023-01-19T00:00:09,27.84007,-97.06944,0,156.3,511,JOSEPH F WEBER,IMO1012865430,WDK3453,60,Undefined,46,16,3.3,60,A
338398921,2023-01-19T00:00:06,36.96512,-76.29515,0,360,511,GWYNITH,IMO0000000,,36,,13,4,,,B
367690430,2023-01-19T00:00:01,29.97385,-90.02426,0.9,198.4,189,CHEROKEE,,WDI3644,31,Power-driven vessel pushing ahead/towing alongside,25,,,32,A
338373674,2023-01-19T00:00:07,47.5871,-122.66353,0,360,511,ROCKY NITES,IMO0000000,,37,,18,6,,,B
471706202,2023-01-19T00:00:02,29.95123,-90.01509,0,360,511,ALLISON_K,,,50,Under way using its engine,0,0,0,50,A
